date,year,month,day,city,station,PM2.5_ug_m3,PM10_ug_m3,SO2_ug_m3,NO2_ug_m3,CO_mg_m3,O3_ug_m3,AQI,predominant_pollutant,source
2022-11-13,2022,11,13,Mumbai,Industrial Area - Navi Mumbai,227,337,30.5,91.4,2.15,107.3,368,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-14,2022,11,14,Mumbai,Industrial Area - Navi Mumbai,61,204,14.8,33.0,1.3,106.4,109,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-15,2022,11,15,Mumbai,Industrial Area - Navi Mumbai,108,196,21.8,57.9,2.96,50.4,182,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-16,2022,11,16,Mumbai,Industrial Area - Navi Mumbai,50,178,21.2,104.4,1.43,119.0,113,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-17,2022,11,17,Mumbai,Industrial Area - Navi Mumbai,155,174,6.7,75.9,1.46,37.9,251,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-18,2022,11,18,Mumbai,Industrial Area - Navi Mumbai,236,296,7.4,92.4,2.68,102.8,378,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-19,2022,11,19,Mumbai,Industrial Area - Navi Mumbai,192,340,8.7,136.2,1.77,62.9,333,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-20,2022,11,20,Mumbai,Industrial Area - Navi Mumbai,219,120,19.0,92.3,3.16,109.5,342,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-11-21,2022,11,21,Mumbai,Industrial Area - Navi Mumbai,176,315,32.1,123.8,2.45,70.7,305,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-22,2022,11,22,Mumbai,Industrial Area - Navi Mumbai,187,270,26.9,129.7,0.71,102.7,319,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-23,2022,11,23,Mumbai,Industrial Area - Navi Mumbai,50,168,24.1,134.4,2.24,75.0,122,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-24,2022,11,24,Mumbai,Industrial Area - Navi Mumbai,94,330,20.8,148.7,1.36,115.4,199,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-25,2022,11,25,Mumbai,Industrial Area - Navi Mumbai,217,252,22.0,40.6,3.48,12.6,333,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-26,2022,11,26,Mumbai,Industrial Area - Navi Mumbai,128,95,12.3,125.0,2.73,30.2,223,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-11-27,2022,11,27,Mumbai,Industrial Area - Navi Mumbai,195,229,16.3,119.1,2.77,118.3,324,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-28,2022,11,28,Mumbai,Industrial Area - Navi Mumbai,216,245,22.8,45.7,2.8,46.3,333,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-29,2022,11,29,Mumbai,Industrial Area - Navi Mumbai,43,98,16.7,78.6,1.99,13.8,90,PM10,Synthetic multi-year data modeled on CPCB format
2022-11-30,2022,11,30,Mumbai,Industrial Area - Navi Mumbai,108,287,30.1,132.6,3.49,101.8,211,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-01,2022,12,1,Mumbai,Industrial Area - Navi Mumbai,81,218,29.4,92.8,0.82,116.4,156,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-02,2022,12,2,Mumbai,Industrial Area - Navi Mumbai,189,170,11.6,138.4,0.86,20.5,318,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-03,2022,12,3,Mumbai,Industrial Area - Navi Mumbai,189,137,18.7,140.2,0.43,56.1,316,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-04,2022,12,4,Mumbai,Industrial Area - Navi Mumbai,149,337,28.2,50.9,0.8,86.7,247,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-05,2022,12,5,Mumbai,Industrial Area - Navi Mumbai,195,158,7.7,32.9,1.81,48.7,293,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-06,2022,12,6,Mumbai,Industrial Area - Navi Mumbai,82,251,13.1,50.0,1.36,99.7,147,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-07,2022,12,7,Mumbai,Industrial Area - Navi Mumbai,106,280,20.1,136.9,2.04,13.0,209,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-08,2022,12,8,Mumbai,Industrial Area - Navi Mumbai,100,172,34.0,96.8,1.61,78.3,181,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-09,2022,12,9,Mumbai,Industrial Area - Navi Mumbai,219,149,15.7,95.3,0.73,106.3,345,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-10,2022,12,10,Mumbai,Industrial Area - Navi Mumbai,112,211,6.8,111.5,0.44,63.6,205,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-11,2022,12,11,Mumbai,Industrial Area - Navi Mumbai,201,185,21.7,142.2,1.12,28.4,337,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-12,2022,12,12,Mumbai,Industrial Area - Navi Mumbai,232,95,27.1,35.7,3.09,58.0,342,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-13,2022,12,13,Mumbai,Industrial Area - Navi Mumbai,217,197,27.7,145.5,3.18,96.2,361,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-14,2022,12,14,Mumbai,Industrial Area - Navi Mumbai,221,228,19.2,49.1,3.2,38.8,340,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-15,2022,12,15,Mumbai,Industrial Area - Navi Mumbai,101,127,29.0,79.7,2.49,95.9,174,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-16,2022,12,16,Mumbai,Industrial Area - Navi Mumbai,228,89,28.5,149.7,1.56,52.8,370,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-17,2022,12,17,Mumbai,Industrial Area - Navi Mumbai,171,240,21.0,102.6,1.32,57.1,286,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-18,2022,12,18,Mumbai,Industrial Area - Navi Mumbai,148,98,5.5,80.9,1.61,11.6,238,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-19,2022,12,19,Mumbai,Industrial Area - Navi Mumbai,231,348,6.2,52.9,1.13,54.1,363,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-20,2022,12,20,Mumbai,Industrial Area - Navi Mumbai,45,258,10.7,35.1,0.58,94.6,91,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-21,2022,12,21,Mumbai,Industrial Area - Navi Mumbai,108,85,17.4,147.3,3.14,60.8,201,NO2,Synthetic multi-year data modeled on CPCB format
2022-12-22,2022,12,22,Mumbai,Industrial Area - Navi Mumbai,177,227,5.2,125.2,1.47,115.6,301,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-23,2022,12,23,Mumbai,Industrial Area - Navi Mumbai,59,338,18.4,87.7,2.87,49.8,132,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-24,2022,12,24,Mumbai,Industrial Area - Navi Mumbai,54,211,29.5,124.9,1.57,99.9,127,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-25,2022,12,25,Mumbai,Industrial Area - Navi Mumbai,158,292,7.3,61.6,1.23,54.1,260,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-26,2022,12,26,Mumbai,Industrial Area - Navi Mumbai,243,176,13.7,74.5,0.97,119.1,374,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-27,2022,12,27,Mumbai,Industrial Area - Navi Mumbai,197,139,11.3,51.7,2.02,103.7,301,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-28,2022,12,28,Mumbai,Industrial Area - Navi Mumbai,157,282,27.6,34.0,1.32,69.9,249,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-29,2022,12,29,Mumbai,Industrial Area - Navi Mumbai,144,230,28.2,149.5,1.76,54.6,262,PM10,Synthetic multi-year data modeled on CPCB format
2022-12-30,2022,12,30,Mumbai,Industrial Area - Navi Mumbai,128,110,25.6,97.7,1.43,92.9,216,PM2.5,Synthetic multi-year data modeled on CPCB format
2022-12-31,2022,12,31,Mumbai,Industrial Area - Navi Mumbai,189,107,27.1,96.6,2.6,39.9,301,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-01-01,2023,1,1,Mumbai,Industrial Area - Navi Mumbai,202,213,27.1,52.9,3.32,115.1,313,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-02,2023,1,2,Mumbai,Industrial Area - Navi Mumbai,207,162,6.4,32.1,3.25,64.7,310,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-01-03,2023,1,3,Mumbai,Industrial Area - Navi Mumbai,184,288,26.3,67.9,1.93,35.9,298,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-04,2023,1,4,Mumbai,Industrial Area - Navi Mumbai,90,187,33.9,121.8,2.08,52.2,175,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-05,2023,1,5,Mumbai,Industrial Area - Navi Mumbai,120,124,15.7,55.4,3.1,32.4,193,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-06,2023,1,6,Mumbai,Industrial Area - Navi Mumbai,136,150,27.2,40.6,2.52,41.7,213,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-07,2023,1,7,Mumbai,Industrial Area - Navi Mumbai,174,213,12.6,67.5,2.28,108.3,278,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-08,2023,1,8,Mumbai,Industrial Area - Navi Mumbai,136,324,6.2,66.8,3.12,45.5,233,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-09,2023,1,9,Mumbai,Industrial Area - Navi Mumbai,187,292,29.0,87.8,1.32,74.3,308,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-10,2023,1,10,Mumbai,Industrial Area - Navi Mumbai,149,148,13.7,128.3,1.84,94.4,257,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-01-11,2023,1,11,Mumbai,Industrial Area - Navi Mumbai,95,171,24.1,100.0,2.74,20.9,174,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-12,2023,1,12,Mumbai,Industrial Area - Navi Mumbai,211,185,30.4,68.1,1.16,41.4,328,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-01-13,2023,1,13,Mumbai,Industrial Area - Navi Mumbai,230,346,29.9,94.6,1.96,39.1,374,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-14,2023,1,14,Mumbai,Industrial Area - Navi Mumbai,90,189,6.9,142.2,0.59,86.5,181,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-15,2023,1,15,Mumbai,Industrial Area - Navi Mumbai,249,225,6.7,59.6,1.49,103.3,382,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-01-16,2023,1,16,Mumbai,Industrial Area - Navi Mumbai,213,250,16.2,48.4,0.41,101.4,330,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-17,2023,1,17,Mumbai,Industrial Area - Navi Mumbai,88,151,23.0,48.2,0.64,117.3,148,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-18,2023,1,18,Mumbai,Industrial Area - Navi Mumbai,85,91,12.7,129.3,2.73,21.5,164,NO2,Synthetic multi-year data modeled on CPCB format
2023-01-19,2023,1,19,Mumbai,Industrial Area - Navi Mumbai,104,239,13.2,112.0,1.63,93.3,195,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-20,2023,1,20,Mumbai,Industrial Area - Navi Mumbai,246,196,25.8,144.3,3.15,70.1,401,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-01-21,2023,1,21,Mumbai,Industrial Area - Navi Mumbai,213,333,9.2,132.9,2.24,47.2,361,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-22,2023,1,22,Mumbai,Industrial Area - Navi Mumbai,145,231,28.9,114.6,1.82,38.7,253,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-23,2023,1,23,Mumbai,Industrial Area - Navi Mumbai,115,306,23.3,149.5,3.28,52.5,227,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-24,2023,1,24,Mumbai,Industrial Area - Navi Mumbai,107,164,25.3,73.8,3.36,29.3,183,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-25,2023,1,25,Mumbai,Industrial Area - Navi Mumbai,56,231,17.3,58.7,1.75,62.8,112,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-26,2023,1,26,Mumbai,Industrial Area - Navi Mumbai,188,181,30.9,78.7,1.42,28.0,299,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-01-27,2023,1,27,Mumbai,Industrial Area - Navi Mumbai,198,333,17.8,127.6,1.46,50.1,338,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-28,2023,1,28,Mumbai,Industrial Area - Navi Mumbai,112,233,17.2,67.0,1.51,81.0,193,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-29,2023,1,29,Mumbai,Industrial Area - Navi Mumbai,167,182,18.2,118.7,1.89,48.1,282,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-30,2023,1,30,Mumbai,Industrial Area - Navi Mumbai,173,310,32.9,124.1,3.39,98.9,301,PM10,Synthetic multi-year data modeled on CPCB format
2023-01-31,2023,1,31,Mumbai,Industrial Area - Navi Mumbai,230,259,9.6,125.5,1.88,93.0,377,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-01,2023,2,1,Mumbai,Industrial Area - Navi Mumbai,169,155,33.9,83.5,1.19,106.1,272,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-02-02,2023,2,2,Mumbai,Industrial Area - Navi Mumbai,150,322,26.6,42.9,1.43,33.7,245,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-03,2023,2,3,Mumbai,Industrial Area - Navi Mumbai,126,108,6.4,146.9,0.72,67.8,228,NO2,Synthetic multi-year data modeled on CPCB format
2023-02-04,2023,2,4,Mumbai,Industrial Area - Navi Mumbai,87,327,11.8,74.5,2.56,91.9,167,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-05,2023,2,5,Mumbai,Industrial Area - Navi Mumbai,98,326,7.9,38.3,1.07,110.1,171,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-06,2023,2,6,Mumbai,Industrial Area - Navi Mumbai,216,124,7.8,119.6,1.46,85.8,346,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-02-07,2023,2,7,Mumbai,Industrial Area - Navi Mumbai,207,120,32.1,57.4,0.43,20.0,315,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-02-08,2023,2,8,Mumbai,Industrial Area - Navi Mumbai,188,132,31.7,47.8,1.21,100.1,286,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-02-09,2023,2,9,Mumbai,Industrial Area - Navi Mumbai,78,212,8.2,56.3,2.25,50.7,140,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-10,2023,2,10,Mumbai,Industrial Area - Navi Mumbai,49,165,19.9,46.8,1.86,17.6,94,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-11,2023,2,11,Mumbai,Industrial Area - Navi Mumbai,192,246,12.9,61.1,0.85,79.7,304,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-12,2023,2,12,Mumbai,Industrial Area - Navi Mumbai,80,148,24.2,75.4,2.84,54.5,144,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-13,2023,2,13,Mumbai,Industrial Area - Navi Mumbai,46,331,29.8,80.5,0.76,35.4,111,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-14,2023,2,14,Mumbai,Industrial Area - Navi Mumbai,68,130,23.3,138.2,1.11,100.3,145,NO2,Synthetic multi-year data modeled on CPCB format
2023-02-15,2023,2,15,Mumbai,Industrial Area - Navi Mumbai,172,147,15.2,49.5,2.03,24.6,265,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-02-16,2023,2,16,Mumbai,Industrial Area - Navi Mumbai,100,89,26.8,50.3,3.14,13.5,161,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-02-17,2023,2,17,Mumbai,Industrial Area - Navi Mumbai,204,319,6.9,110.1,3.03,24.5,340,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-18,2023,2,18,Mumbai,Industrial Area - Navi Mumbai,134,281,16.8,123.2,1.33,105.4,244,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-19,2023,2,19,Mumbai,Industrial Area - Navi Mumbai,211,121,31.3,58.9,1.2,21.2,321,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-02-20,2023,2,20,Mumbai,Industrial Area - Navi Mumbai,168,231,24.3,39.5,1.12,50.1,263,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-21,2023,2,21,Mumbai,Industrial Area - Navi Mumbai,199,113,28.2,29.3,3.24,48.4,295,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-02-22,2023,2,22,Mumbai,Industrial Area - Navi Mumbai,79,287,32.6,61.4,1.99,88.7,149,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-23,2023,2,23,Mumbai,Industrial Area - Navi Mumbai,111,262,6.6,101.5,3.48,62.6,204,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-24,2023,2,24,Mumbai,Industrial Area - Navi Mumbai,148,345,34.7,125.6,0.36,117.3,269,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-25,2023,2,25,Mumbai,Industrial Area - Navi Mumbai,142,332,33.3,149.5,0.41,30.2,266,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-26,2023,2,26,Mumbai,Industrial Area - Navi Mumbai,181,303,12.1,41.8,2.66,76.6,287,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-27,2023,2,27,Mumbai,Industrial Area - Navi Mumbai,207,328,26.5,109.9,2.0,107.7,345,PM10,Synthetic multi-year data modeled on CPCB format
2023-02-28,2023,2,28,Mumbai,Industrial Area - Navi Mumbai,60,232,27.6,30.4,2.43,46.8,109,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-01,2023,3,1,Mumbai,Industrial Area - Navi Mumbai,101,147,12.8,135.4,1.53,105.5,192,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-02,2023,3,2,Mumbai,Industrial Area - Navi Mumbai,86,226,29.5,125.6,1.47,10.9,173,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-03,2023,3,3,Mumbai,Industrial Area - Navi Mumbai,44,184,6.8,80.7,1.46,48.2,98,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-04,2023,3,4,Mumbai,Industrial Area - Navi Mumbai,82,209,31.5,74.3,2.49,77.9,151,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-05,2023,3,5,Mumbai,Industrial Area - Navi Mumbai,100,99,25.0,83.6,1.04,84.0,172,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-03-06,2023,3,6,Mumbai,Industrial Area - Navi Mumbai,116,274,29.8,136.4,1.24,62.8,222,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-07,2023,3,7,Mumbai,Industrial Area - Navi Mumbai,145,285,6.3,139.0,0.66,108.2,264,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-08,2023,3,8,Mumbai,Industrial Area - Navi Mumbai,139,100,23.5,94.4,3.08,93.7,229,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-03-09,2023,3,9,Mumbai,Industrial Area - Navi Mumbai,66,331,18.6,25.9,2.98,107.0,123,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-10,2023,3,10,Mumbai,Industrial Area - Navi Mumbai,234,304,21.1,73.2,3.33,41.7,370,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-11,2023,3,11,Mumbai,Industrial Area - Navi Mumbai,99,91,31.4,117.1,2.17,93.9,180,NO2,Synthetic multi-year data modeled on CPCB format
2023-03-12,2023,3,12,Mumbai,Industrial Area - Navi Mumbai,123,200,15.1,111.7,3.1,85.3,219,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-13,2023,3,13,Mumbai,Industrial Area - Navi Mumbai,161,86,5.8,130.2,2.69,111.9,270,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-03-14,2023,3,14,Mumbai,Industrial Area - Navi Mumbai,180,167,16.0,126.3,0.73,97.2,301,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-03-15,2023,3,15,Mumbai,Industrial Area - Navi Mumbai,145,129,27.5,72.6,2.65,52.4,233,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-03-16,2023,3,16,Mumbai,Industrial Area - Navi Mumbai,113,292,10.5,115.5,0.32,48.0,213,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-17,2023,3,17,Mumbai,Industrial Area - Navi Mumbai,166,141,31.3,113.0,2.21,24.3,276,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-03-18,2023,3,18,Mumbai,Industrial Area - Navi Mumbai,121,208,31.1,130.8,3.28,52.7,223,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-19,2023,3,19,Mumbai,Industrial Area - Navi Mumbai,75,317,9.5,97.6,1.77,53.8,156,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-20,2023,3,20,Mumbai,Industrial Area - Navi Mumbai,133,333,14.5,58.6,2.55,50.9,227,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-21,2023,3,21,Mumbai,Industrial Area - Navi Mumbai,78,319,27.4,52.4,1.84,74.9,147,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-22,2023,3,22,Mumbai,Industrial Area - Navi Mumbai,117,152,29.2,36.6,1.03,68.1,185,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-23,2023,3,23,Mumbai,Industrial Area - Navi Mumbai,72,248,27.5,125.1,2.02,102.0,155,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-24,2023,3,24,Mumbai,Industrial Area - Navi Mumbai,184,149,31.1,143.2,2.21,118.2,310,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-03-25,2023,3,25,Mumbai,Industrial Area - Navi Mumbai,82,105,31.8,41.0,3.03,67.6,134,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-26,2023,3,26,Mumbai,Industrial Area - Navi Mumbai,61,122,29.3,133.6,1.82,60.3,134,NO2,Synthetic multi-year data modeled on CPCB format
2023-03-27,2023,3,27,Mumbai,Industrial Area - Navi Mumbai,90,214,8.2,48.6,3.49,103.0,155,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-28,2023,3,28,Mumbai,Industrial Area - Navi Mumbai,58,321,30.3,111.5,3.33,32.1,137,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-29,2023,3,29,Mumbai,Industrial Area - Navi Mumbai,207,245,6.8,38.9,3.15,12.5,318,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-30,2023,3,30,Mumbai,Industrial Area - Navi Mumbai,74,116,11.8,29.0,2.25,64.1,120,PM10,Synthetic multi-year data modeled on CPCB format
2023-03-31,2023,3,31,Mumbai,Industrial Area - Navi Mumbai,160,340,10.0,83.3,1.49,16.2,272,PM10,Synthetic multi-year data modeled on CPCB format
2023-04-01,2023,4,1,Mumbai,Industrial Area - Navi Mumbai,151,206,34.8,120.1,2.71,119.4,261,PM10,Synthetic multi-year data modeled on CPCB format
2023-04-02,2023,4,2,Mumbai,Industrial Area - Navi Mumbai,180,104,15.3,118.4,1.67,95.7,294,PM2.5,Synthetic multi-year data modeled on CPCB format
2023-04-03,2023,4,3,Mumbai,Industrial Area - Navi Mumbai,118,339,10.1,107.1,3.45,37.2,221,PM10,Synthetic multi-year data modeled on CPCB format
2023-04-04,2023,4,4,Mumbai,Industrial Area - Navi Mumbai,96,295,20.1,34.8,2.25,76.4,165,PM10,Synthetic multi-year data modeled on CPCB format
2023-04-05,2023,4,5,Mumbai,Industrial Area - Navi Mumbai,186,319,30.6,92.6,2.77,25.3,310,PM10,Synthetic multi-year data modeled on CPCB format
2023-04-06,2023,4,6,Mumbai,Industrial Area - Navi Mumbai,136,94,29.5,83.8,0.9,30.8,222,PM2.5,Synthetic multi-year data modeled on CPCB format
